study_ID,temp_init,temp_regime,temp_range,treatment_name_study,mean_temp,min_temp,max_temp,DTR,fluc_type,ramp_type,mean_time,min_time,max_time,trait,trait_def,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,order,family,genus,species,LS_treat,LS_measure,vert_invert,plant_animal,lab_wild,lat,long,body_size,thermoregulate,notes,notes2,
111,21,0,,constant_25,25,25,25,,,,2880,,,fecundity,,eggs/day,81,1,25,52.7,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,0,,constant_25,28,28,28,,,,2880,,,fecundity,,eggs/day,97,1,28,84.1,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,0,,constant_25,30,30,30,,,,2880,,,fecundity,,eggs/day,84,1,30,59.5,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,0,,constant_25,33,33,33,,,,2880,,,fecundity,,eggs/day,68,1,33,62.3,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,0,,constant_25,36,36,36,,,,2880,,,fecundity,,eggs/day,10,1,36,11.8,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_25,14,14,32,18,1,1,1220,610,610,fecundity,,eggs/day,4,1,14,3.6,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_25,18,18,32,14,1,1,1220,610,610,fecundity,,eggs/day,28,1,18,19.3,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_25,21,18,32,14,1,1,1220,610,610,fecundity,,eggs/day,50,1,21,41.8,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_25,25,18,21,14,1,1,1220,610,610,fecundity,,eggs/day,68,1,25,56.1,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_25,28,18,32,14,1,1,1220,610,610,fecundity,,eggs/day,81,1,28,80.7,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_25,30,18,32,14,1,1,1220,610,610,fecundity,,eggs/day,91,1,30,69.1,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_25,33,18,33,15,1,1,1220,610,610,fecundity,,eggs/day,60,1,33,62.3,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_25,36,18,36,18,1,1,1220,610,610,fecundity,,eggs/day,20,1,36,11.8,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_18,14,11,25,14,1,1,1220,610,610,fecundity,,eggs/day,2,1,14,2.3,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_18,18,11,25,14,1,1,1220,610,610,fecundity,,eggs/day,19,1,18,25.5,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_18,21,11,25,14,1,1,1220,610,610,fecundity,,eggs/day,42,1,21,28.2,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_18,25,11,25,14,1,1,1220,610,610,fecundity,,eggs/day,59,1,25,58.2,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_18,28,11,28,17,1,1,1220,610,610,fecundity,,eggs/day,64,1,28,65.7,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_18,30,11,30,19,1,1,1220,610,610,fecundity,,eggs/day,77,1,30,82,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_18,33,11,33,21,1,1,1220,610,610,fecundity,,eggs/day,42,1,33,38.4,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
111,21,1,25,stochastic_18,36,11,36,25,1,1,1220,610,610,fecundity,,eggs/day,4,1,36,5,1,0,Eukarya,Diptera,Drosophilidae,Drosophila,melanogaster,1,1,1,1,1,39.891,74.922,0,0,Begin New Jersey flies,
119,,0,6,,24,24,24,0,,,,,,growth rate,[(ln(weight2)-ln(weight1))/t]*100%,% g/day,6.53,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,26,26,26,0,,,,,,growth rate,[(ln(weight2)-ln(weight1))/t]*100%,% g/day,8.32,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,28,28,28,0,,,,,,growth rate,[(ln(weight2)-ln(weight1))/t]*100%,% g/day,8.37,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,30,30,30,0,,,,,,growth rate,[(ln(weight2)-ln(weight1))/t]*100%,% g/day,8.29,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,24,24,24,0,,,,,,growth rate,[(ln(weight2)-ln(weight1))/t]*100%,% g/day,2.72,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,26,26,26,0,,,,,,growth rate,[(ln(weight2)-ln(weight1))/t]*100%,% g/day,3.21,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,28,28,28,0,,,,,,growth rate,[(ln(weight2)-ln(weight1))/t]*100%,% g/day,4.02,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,30,30,30,0,,,,,,growth rate,[(ln(weight2)-ln(weight1))/t]*100%,% g/day,3.98,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,24,24,24,0,,,,,,weight gain,,g/day,0.376,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,26,26,26,0,,,,,,weight gain,,g/day,0.505,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,28,28,28,0,,,,,,weight gain,,g/day,0.577,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,30,30,30,0,,,,,,weight gain,,g/day,0.566,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,24,24,24,0,,,,,,weight gain,,g/day,0.517,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,26,26,26,0,,,,,,weight gain,,g/day,0.61,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,28,28,28,0,,,,,,weight gain,,g/day,0.803,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,30,30,30,0,,,,,,weight gain,,g/day,0.72,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,24,24,24,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.74,12,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,26,26,26,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.55,12,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,28,28,28,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.48,12,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,30,30,30,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.49,12,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,24,24,24,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,1.24,12,,,0,1,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,26,26,26,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,1.06,12,,,0,1,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,28,28,28,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.8,12,,,0,1,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,30,30,30,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.89,12,,,0,1,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,24,24,24,0,,,,,,production rate,weight gain / mean biomass,proportion,0.063,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,26,26,26,0,,,,,,production rate,weight gain / mean biomass,proportion,0.078,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,28,28,28,0,,,,,,production rate,weight gain / mean biomass,proportion,0.078,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,30,30,30,0,,,,,,production rate,weight gain / mean biomass,proportion,0.077,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,24,24,24,0,,,,,,production rate,weight gain / mean biomass,proportion,0.029,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,26,26,26,0,,,,,,production rate,weight gain / mean biomass,proportion,0.035,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,28,28,28,0,,,,,,production rate,weight gain / mean biomass,proportion,0.046,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,6,,30,30,30,0,,,,,,production rate,weight gain / mean biomass,proportion,0.042,12,,,0,0,,,Oreochromis,niloticus,1,1,0,1,0,,,1,,,,
119,,0,4,,24,24,24,0,,,,,,weight gain,(weight 2 - weight 1) / # days of experiment,g/day,0.34,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,26,26,26,0,,,,,,weight gain,(weight 2 - weight 1) / # days of experiment,g/day,0.47,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,28,28,28,0,,,,,,weight gain,(weight 2 - weight 1) / # days of experiment,g/day,0.57,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,1,4,,26,24,28,4,2,1,,,,weight gain,(weight 2 - weight 1) / # days of experiment,g/day,0.62,12,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,24,24,24,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.81,12,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,26,26,26,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.59,12,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,28,28,28,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.49,12,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,1,4,,26,24,28,4,2,1,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.45,12,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,24,24,24,0,,,,,,respiration,measured 3-5 fish using oxygen meter,mg O2 / (g h),0.472,6,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,26,26,26,0,,,,,,respiration,measured 3-5 fish using oxygen meter,mg O2 / (g h),0.565,6,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,28,28,28,0,,,,,,respiration,measured 3-5 fish using oxygen meter,mg O2 / (g h),0.687,6,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,1,4,,26,24,28,4,2,1,,,,respiration,measured 3-5 fish using oxygen meter,mg O2 / (g h),0.526,6,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,26,24,24,0,,,,,,weight gain,(weight 2 - weight 1) / # days of experiment,g/day,0.65,10,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,28,26,26,0,,,,,,weight gain,(weight 2 - weight 1) / # days of experiment,g/day,0.83,10,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,30,28,28,0,,,,,,weight gain,(weight 2 - weight 1) / # days of experiment,g/day,0.78,10,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,1,4,,28,26,30,4,2,1,,,,weight gain,(weight 2 - weight 1) / # days of experiment,g/day,0.96,10,,,0,0,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,26,24,24,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.98,10,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,28,26,26,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.8,10,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,30,28,28,0,,,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.83,10,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,1,4,,28,26,30,4,2,1,,,,food use efficiency,weight of food consumed/body weight gain,proportion,0.75,10,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,26,24,24,0,,,,,,respiration,measured 3-5 fish using oxygen meter,mg O2 / (g h),0.431,6,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,28,26,26,0,,,,,,respiration,measured 3-5 fish using oxygen meter,mg O2 / (g h),0.452,6,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,4,,30,28,28,0,,,,,,respiration,measured 3-5 fish using oxygen meter,mg O2 / (g h),0.485,6,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,1,4,,28,26,30,4,2,1,,,,respiration,measured 3-5 fish using oxygen meter,mg O2 / (g h),0.317,6,,,0,1,,,Oreochromis,niloticus,0,0,0,1,0,,,1,,,,
119,,0,6,,24,24,24,0,,,,,,weight gain,change in wet mass from beginning to end / total days,g/day,3.52,,,,0,1,,,Pistia,stratiotes,,,1,0,0,,,0,,,,
119,,0,6,,26,26,26,0,,,,,,weight gain,change in wet mass from beginning to end / total days,g/day,4.57,,,,0,1,,,Pistia,stratiotes,,,1,0,0,,,0,,,,
119,,0,6,,28,28,28,0,,,,,,weight gain,change in wet mass from beginning to end / total days,g/day,6.22,,,,0,1,,,Pistia,stratiotes,,,1,0,0,,,0,,,,
119,,0,6,,30,30,30,0,,,,,,weight gain,change in wet mass from beginning to end / total days,g/day,7.23,,,,0,1,,,Pistia,stratiotes,,,1,0,0,,,0,,,,
119,,1,6,,26,24,28,4,2,1,,,,weight gain,change in wet mass from beginning to end / total days,g/day,5.25,,,,0,1,,,Pistia,stratiotes,,,1,0,0,,,0,,,,
119,,1,6,,28,26,30,4,2,1,,,,weight gain,change in wet mass from beginning to end / total days,g/day,7.15,,,,0,1,,,Pistia,stratiotes,,,1,0,0,,,0,,,,
124,25,0,20,,10,10,10,0,,,,,,activity,accumulated time active relative to total observation time averaged across all snails in aquarium (defined as not retracted into shell with operculum closed),percent,1.2,18,SE,0,1,0,,,Pomacea,canaliculata,1,1,1,1,0,-37.24194444,-62.1344444,0,,,temps slowly raised or lowered by 1 C per hour then acclimated for 72 hours prior to experiment; only 1 generation in the lab (eggs laid by wild adults),
124,25,0,20,,15,15,15,0,,,,,,activity,accumulated time active relative to total observation time averaged across all snails in aquarium (defined as not retracted into shell with operculum closed),percent,75.4,18,SE,1.8,1,0,,,Pomacea,canaliculata,1,1,1,1,0,-37.24194444,-62.1344444,0,,,,
124,25,0,20,,20,20,20,0,,,,,,activity,accumulated time active relative to total observation time averaged across all snails in aquarium (defined as not retracted into shell with operculum closed),percent,92,36,SE,2.4,1,0,,,Pomacea,canaliculata,1,1,1,1,0,-37.24194444,-62.1344444,0,,,,
124,25,0,20,,25,25,25,0,,,,,,activity,accumulated time active relative to total observation time averaged across all snails in aquarium (defined as not retracted into shell with operculum closed),percent,99.8,36,SE,0,1,0,,,Pomacea,canaliculata,1,1,1,1,0,-37.24194444,-62.1344444,0,,,Variance couldn't be estimated because point was larger than error bar,
124,25,0,20,,30,30,30,0,,,,,,activity,accumulated time active relative to total observation time averaged across all snails in aquarium (defined as not retracted into shell with operculum closed),percent,99.6,36,SE,0,1,0,,,Pomacea,canaliculata,1,1,1,1,0,-37.24194444,-62.1344444,0,,,Variance couldn't be estimated because point was larger than error bar,
124,20,1,20,,13.01,8,20,12,2,1,60,60,60,activity,frequency of active snails,percent,75.8,12,SE,4,1,1,,,Pomacea,canaliculata,1,1,1,1,0,-37.24194444,-62.1344444,0,,,"Note response for fluctuating temps = frequency of active snails and for constant = % of time active. Also note that tanks were cooled from 20 C to 8 C then warmed back up to 20 C with hourly activity frequency reported. To make the data fit our template, I took the activity levels at the midpoint (14C) during the cooling and warming phase. This may be enough of a difference to rule out this study from being useful..... Row 7 gives data during cooling phase, row 8 gives data during warming phase",
124,20,1,20,,13.42,8,20,12,2,1,60,60,60,activity,frequency of active snails,percent,42.7,12,SE,8,1,1,,,Pomacea,canaliculata,1,1,1,1,0,-37.24194444,-62.1344444,0,,,,
150,,0,11,,23,23,23,0,,,,,,Duration of incubation,number of days from laying to hatching,days,97.2,50,SE,0.4,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,24,24,24,0,,,,,,Duration of incubation,number of days from laying to hatching,days,88.6,23,SE,0.1,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,26.5,26.5,26.5,0,,,,,,Duration of incubation,number of days from laying to hatching,days,66.1,38,SE,0.4,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,27,27,27,0,,,,,,Duration of incubation,number of days from laying to hatching,days,63.4,32,SE,0.2,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,28,28,28,0,,,,,,Duration of incubation,number of days from laying to hatching,days,56.3,30,SE,0.3,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,30,30,30,0,,,,,,Duration of incubation,number of days from laying to hatching,days,45.7,71,SE,0.2,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,32,32,32,0,,,,,,Duration of incubation,number of days from laying to hatching,days,42,60,SE,0.2,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,33,33,33,0,,,,,,Duration of incubation,number of days from laying to hatching,days,40.4,38,SE,0.2,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,34,34,34,0,,,,,,Duration of incubation,number of days from laying to hatching,days,39.4,19,SE,0.3,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,1,11,,27.8,,,,2,2,,,,Duration of incubation,number of days from laying to hatching,days,56.8,30,SE,0.3,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,See included file for temperature fluctuation data (measured in field),
150,,0,11,,23,23,23,0,,,,,,Hatching success,percent of eggs in treatment that hatched,percent,44,50,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,24,24,24,0,,,,,,Hatching success,percent of eggs in treatment that hatched,percent,82.6,23,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,26.5,26.5,26.5,0,,,,,,Hatching success,percent of eggs in treatment that hatched,percent,84.2,38,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,27,27,27,0,,,,,,Hatching success,percent of eggs in treatment that hatched,percent,96.9,32,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,28,28,28,0,,,,,,Hatching success,percent of eggs in treatment that hatched,percent,90,30,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,30,30,30,0,,,,,,Hatching success,percent of eggs in treatment that hatched,percent,85.9,71,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,32,32,32,0,,,,,,Hatching success,percent of eggs in treatment that hatched,percent,81.7,60,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,33,33,33,0,,,,,,Hatching success,percent of eggs in treatment that hatched,percent,86.8,38,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,34,34,34,0,,,,,,Hatching success,percent of eggs in treatment that hatched,percent,73.7,19,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,1,11,,27.8,,,,2,2,,,,Hatching success,percent of eggs in treatment that hatched,percent,90,30,binomial,,0,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,23,23,23,0,,,,,,Body mass,wet body mass (g),g,3.077661795,22,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,24,24,24,0,,,,,,Body mass,wet body mass (g),g,3.209185804,19,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,26.5,26.5,26.5,0,,,,,,Body mass,wet body mass (g),g,3.268058455,32,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,27,27,27,0,,,,,,Body mass,wet body mass (g),g,3.296868476,31,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,28,28,28,0,,,,,,Body mass,wet body mass (g),g,3.255532359,27,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,30,30,30,0,,,,,,Body mass,wet body mass (g),g,3.263048017,61,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,32,32,32,0,,,,,,Body mass,wet body mass (g),g,3.265553236,49,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,33,33,33,0,,,,,,Body mass,wet body mass (g),g,3.195407098,33,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,34,34,34,0,,,,,,Body mass,wet body mass (g),g,3.215448852,14,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,1,11,,27.8,,,,2,2,,,,Body mass,wet body mass (g),g,3.319415449,27,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,23,23,23,0,,,,,,Carapace width,,mm,17.7437213,22,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,24,24,24,0,,,,,,Carapace width,,mm,18.7057684,19,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,26.5,26.5,26.5,0,,,,,,Carapace width,,mm,18.6672031,32,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,27,27,27,0,,,,,,Carapace width,,mm,19.1371688,31,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,28,28,28,0,,,,,,Carapace width,,mm,18.6173154,27,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,30,30,30,0,,,,,,Carapace width,,mm,18.5731042,61,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,32,32,32,0,,,,,,Carapace width,,mm,18.6872538,49,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,33,33,33,0,,,,,,Carapace width,,mm,18.7499797,33,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,11,,34,34,34,0,,,,,,Carapace width,,mm,18.7222179,14,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,1,11,,27.8,,,,2,2,,,,Carapace width,,mm,18.9093782,27,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,9,,24,24,24,0,,,,,,Max distance travelled,Max distance traveled in a single dash by hatchling on race track,m,0.597479394,19,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,9,,27,27,27,0,,,,,,Max distance travelled,Max distance traveled in a single dash by hatchling on race track,m,0.650426983,31,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,9,,28,28,28,0,,,,,,Max distance travelled,Max distance traveled in a single dash by hatchling on race track,m,0.928577328,27,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,9,,30,30,30,0,,,,,,Max distance travelled,Max distance traveled in a single dash by hatchling on race track,m,1.052096926,61,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,0,9,,33,33,33,0,,,,,,Max distance travelled,Max distance traveled in a single dash by hatchling on race track,m,0.597471135,33,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
150,,1,9,,27.8,,,,2,2,,,,Max distance travelled,Max distance traveled in a single dash by hatchling on race track,m,0.949571365,27,SE,,1,1,,,Pelodiscus,sinensis,0,0,0,1,0,30.2741,120.1551,2,1,,,
